sname,Species,Nomenclature,C(cm),DBH(cm),S(m2),Latitude,Longitude,Code,Codechar,Codenum,ref_lat,ref_long,distance,d2x,d2y
S0482,Mãi táp,Aidia oxyodonta ,48.4,15.4,0.018639083,14.5001416,108.5758222,A47,A,47,14.4991,108.5754,123.90769176138004,45.511579192913125,115.24674501694338
S0483,Mãi táp,Aidia oxyodonta ,33.0,10.5,0.008664863,14.4998157,108.5757914,A47,A,47,14.4991,108.5754,89.7265027082969,42.191516187869006,79.18788575300391
S0484,Mãi táp,Aidia oxyodonta ,39.5,12.57,0.012414465,14.4997478,108.5757708,A47,A,47,14.4991,108.5754,82.067065215808,39.970922246051494,71.67516004820492
S0485,Mãi táp,Aidia oxyodonta ,60.0,19.1,0.028644176,14.4997478,108.5757708,A47,A,47,14.4991,108.5754,82.067065215808,39.970922246051494,71.67516004820492
S0486,Mãi táp,Aidia oxyodonta ,36.5,11.62,0.010600334,14.499706,108.5757025,A47,A,47,14.4991,108.5754,74.55899400949602,32.60843108539992,67.0502334810013
S0487,Mãi táp,Aidia oxyodonta ,66.6,21.2,0.035292489,14.4995889,108.5756705,A47,A,47,14.4991,108.5754,61.45231475700509,29.15895947498459,54.093826554702446
S0488,Mãi táp,Aidia oxyodonta ,51.0,16.23,0.020695417,14.4995053,108.5756527,A47,A,47,14.4991,108.5754,52.469150444261565,27.24019158002556,44.84399303168774
S0489,Mãi táp,Aidia oxyodonta ,57.5,18.3,0.026306891,14.4997019,108.5756371,A47,A,47,14.4991,108.5754,71.33263103804215,25.558542651893156,66.5965851100551
S0490,Mãi táp,Aidia oxyodonta ,39.5,12.57,0.012414465,14.4997864,108.5756282,A47,A,47,14.4991,108.5754,79.83052111563512,24.59914476044729,75.94599514555341
S0491,Mãi táp,Aidia oxyodonta ,35.5,11.3,0.010027451,14.4997173,108.5755914,A47,A,47,14.4991,108.5754,71.34877224857556,20.632242621575188,68.300496819449
S0492,Mãi táp,Aidia oxyodonta ,71.5,22.76,0.040676719,14.5001024,108.5755643,A47,A,47,14.4991,108.5754,112.31467843889097,17.71092793893323,110.90946769493303
S0493,Mãi táp,Aidia oxyodonta ,51.3,16.33,0.020939609,14.4997185,108.5754828,A47,A,47,14.4991,108.5754,69.01287419802547,8.925546917359416,68.43326250660935
S0494,Mật sa,Meliosma sp,37.5,11.94,0.011189131,14.500014,108.576421,A48,A,48,14.4991,108.5754,149.46652953895912,110.06004014614058,101.12878430719151
S0495,Mật sa,Meliosma sp,44.0,14.0,0.015404201,14.499456,108.576116,A48,A,48,14.4991,108.5754,86.65239373535826,77.18235648468269,39.38935373345081
S0496,Mít rừng,Artocarpus styracifolius ,87.0,27.69,0.060224379,14.499316,108.575818,A49,A,49,14.4991,108.5754,51.00472403177354,45.0590017717637,23.8991261951054
S0497,Mít rừng,Artocarpus styracifolius ,63.5,20.21,0.032083466,14.499894,108.576169,A49,A,49,14.4991,108.5754,120.78708250962545,82.89541275835869,87.85140775655452
S0498,Cà đuối,Cryptocarya metcalfiana,42.5,13.53,0.014371817,14.499481,108.576286,A5,A,5,14.4991,108.5754,104.39741759056837,95.5077656112953,42.15551574251456
S0499,Cà đuối,Cryptocarya metcalfiana,52.2,16.61,0.021680777,14.499289,108.575722,A5,A,5,14.4991,108.5754,40.5230907528441,34.710527099157524,20.911723808952
S0500,Cà đuối,Cryptocarya metcalfiana,42.6,13.56,0.014439529,14.5001755,108.5760561,A5,A,5,14.4991,108.5754,138.42860363360762,70.72511266663037,118.99763334723463
S0501,Cà đuối,Cryptocarya metcalfiana,38.0,12.09,0.011489497,14.5001643,108.5760045,A5,A,5,14.4991,108.5754,134.58542499485097,65.16282998656825,117.75840610838046
S0502,Cà đuối,Cryptocarya metcalfiana,44.2,14.07,0.015544558,14.5000947,108.575683,A5,A,5,14.4991,108.5754,114.2072473476618,30.506346804186133,110.05752201186762
S0503,Cà đuối,Cryptocarya metcalfiana,75.0,23.87,0.044756525,14.4997399,108.5756417,A5,A,5,14.4991,108.5754,75.44283383404263,26.05440196674081,70.80105447708007
S0504,Cà đuối,Cryptocarya metcalfiana,72.4,23.04,0.041707193,14.4993797,108.5755707,A5,A,5,14.4991,108.5754,36.00438987695998,18.40088374381458,30.947109200355996
S0505,Cà đuối,Cryptocarya metcalfiana,64.0,20.37,0.032590707,14.4995727,108.5754971,A5,A,5,14.4991,108.5754,53.33847910625889,10.467043145699387,52.301380107554365
S0506,Nhàu,Morinda Sp,48.5,15.44,0.018716184,14.4996806,108.5757783,A50,A,50,14.4991,108.5754,76.09023323365686,40.779407883030125,64.23989014826971
S0507,Nhọc,Huberantha cerasoides,30.5,9.71,0.007401735,14.499286,108.57617,A51,A,51,14.4991,108.5754,85.51668191917597,83.0034354854416,20.579907290356115
S0508,Nhọc,Huberantha cerasoides,37.5,11.94,0.011189131,14.499631,108.576089,A51,A,51,14.4991,108.5754,94.70005209782173,74.27179033081751,58.75202999373922
S0509,Nhọc,Huberantha cerasoides,35.8,11.39,0.010197645,14.499898,108.575932,A51,A,51,14.4991,108.5754,105.28328464255482,57.347670736117834,88.29391081080865
S0510,Nhọc,Huberantha cerasoides,45.5,14.48,0.01647239,14.499374,108.575925,A51,A,51,14.4991,108.5754,64.20189693747025,56.59322913025069,30.316496944411252
S0511,Nhọc,Huberantha cerasoides,61.0,19.41,0.029606938,14.4996779,108.5757772,A51,A,51,14.4991,108.5754,75.77449517289027,40.660832249852,63.94115137730761
S0512,Quế bạc,Cinnamomum mairei ,44.2,14.07,0.015544558,14.499553,108.576227,A52,A,52,14.4991,108.5754,102.27179268950673,89.14773888647345,50.12185382998708
S0513,Quế bạc,Cinnamomum mairei ,97.3,30.97,0.075328533,14.500088,108.576176,A52,A,52,14.4991,108.5754,137.64944014439996,83.64991460030595,109.3163307078511
S0514,Quế bạc,Cinnamomum mairei ,95.3,30.33,0.072263606,14.49931,108.576162,A52,A,52,14.4991,108.5754,85.36412894814559,82.14105328601451,23.235358317438394
S0515,Quế bạc,Cinnamomum mairei ,124.0,39.47,0.122342457,14.5000144,108.5759082,A52,A,52,14.4991,108.5754,115.05226744889968,54.7820884445662,101.17285718405341
S0516,Quế bạc,Cinnamomum mairei ,129.5,41.22,0.133436108,14.499502,108.575906,A52,A,52,14.4991,108.5754,70.38137191857322,54.545061904629016,44.4789133743251
S0517,Quế bạc,Cinnamomum mairei ,54.0,17.19,0.023201782,14.499405,108.5755528,A52,A,52,14.4991,108.5754,37.55161640132988,16.471322301668263,33.74639885954045
S0518,Ràng ràng mít,Ormosia balansae,100.0,31.83,0.079567155,14.5001153,108.5759292,A53,A,53,14.4991,108.5754,125.99121344026229,57.04578529105327,112.33683387329722
S0519,Sến,Madhuca Sp 1,45.5,14.48,0.01647239,14.499682,108.576443,A55,A,55,14.4991,108.5754,129.56701347869625,112.43172655418567,64.39501413800201
S0520,Sến,Madhuca Sp 1,50.5,16.07,0.020291614,14.499606,108.576255,A55,A,55,14.4991,108.5754,107.83787189072346,92.16602010823493,55.98599245640396
S0521,Sến,Madhuca Sp 1,37.9,12.06,0.011429106,14.499371,108.5762,A55,A,55,14.4991,108.5754,91.30143302549382,86.2373026924597,29.984651020777523
S0522,Sến,Madhuca Sp 1,38.5,12.25,0.011793842,14.499855,108.575923,A55,A,55,14.4991,108.5754,100.78057440644152,56.37751424823068,83.53622007777729
S0523,Sến,Madhuca Sp 1,35.0,11.14,0.009746976,14.4998272,108.5759158,A55,A,55,14.4991,108.5754,97.80274498508778,55.60138714194257,80.46031739006463
S0524,Sến,Madhuca Sp 1,64.5,20.53,0.033101926,14.4999664,108.5758947,A55,A,55,14.4991,108.5754,109.69624221419122,53.32684964308526,95.86194585474617
S0525,Sến,Madhuca Sp 1,50.0,15.91,0.019891789,14.499852,108.575828,A55,A,55,14.4991,108.5754,95.13968502032,46.13685740529092,83.20426704520361
S0526,Sến,Madhuca Sp 1,55.0,17.5,0.024069064,14.4998459,108.5758176,A55,A,55,14.4991,108.5754,94.00803996054519,45.01577611960927,82.529337072175
S0527,Sến,Madhuca Sp 1,87.5,27.85,0.060918603,14.5001088,108.5757984,A55,A,55,14.4991,108.5754,119.594543949075,42.94603462243921,111.61761981244486
S0528,Sến,Madhuca Sp 1,73.5,23.39,0.042984166,14.5000041,108.5757819,A55,A,55,14.4991,108.5754,108.1729950842707,41.1674154729783,100.03319833323755
S0529,Sến,Madhuca Sp 1,61.0,19.41,0.029606938,14.4996801,108.5757708,A55,A,55,14.4991,108.5754,75.61305587878257,39.97093438303207,64.1845668667729
S0530,Sến,Madhuca Sp 1,48.0,15.28,0.018332272,14.4999887,108.5757503,A55,A,55,14.4991,108.5754,105.3306405696778,37.76105429771193,98.32927652100317
S0531,Sến,Madhuca Sp 1,105.0,33.42,0.087722788,14.499405,108.5755528,A55,A,55,14.4991,108.5754,37.55161640132988,16.471322301668263,33.74639885954045
S0532,Sến đất,Madhuca Sp 2,31.5,10.03,0.007895051,14.499428,108.576382,A56,A,56,14.4991,108.5754,111.90449557975505,105.85626199137214,36.29143050602167
S0533,Sến mủ,Madhuca Sp 3,31.5,10.03,0.007895051,14.500014,108.576432,A57,A,57,14.4991,108.5754,150.34181064638946,111.24579963850002,101.1287896260285
S0534,Sến mủ,Madhuca Sp 3,40.0,12.73,0.012730745,14.49969,108.576314,A57,A,57,14.4991,108.5754,118.1899338156216,98.52597735685481,65.28010601414144
S0535,Sến mủ,Madhuca Sp 3,43.0,13.69,0.014711967,14.49966,108.575968,A57,A,57,14.4991,108.5754,87.10936799929233,61.22840554613543,61.960667745870104
S0536,Sồi langbiang,Quercus langbianensis,34.0,10.82,0.009197963,14.499857,108.576063,A58,A,58,14.4991,108.5754,110.10515839081592,71.46900881704295,83.7575470210064
S0537,Sồi langbiang,Quercus langbianensis,53.8,17.12,0.023030236,14.4999656,108.5760448,A58,A,58,14.4991,108.5754,118.33761870785247,69.50708060045203,95.77347100239889
S0538,Sồi langbiang,Quercus langbianensis,68.6,21.83,0.037443985,14.5000226,108.5757173,A58,A,58,14.4991,108.5754,107.65799903465665,34.2037702160935,102.0801002113086
S0539,Sòi tía,Triadica cochinchinensis ,39.8,12.67,0.012603756,14.499612,108.576358,A59,A,59,14.4991,108.5754,117.78671221478196,103.2690583472759,56.64989993314013
S0540,Sòi tía,Triadica cochinchinensis ,71.3,22.69,0.040449475,14.499538,108.576352,A59,A,59,14.4991,108.5754,113.48977321642857,102.62231333697801,48.46224747247588
S0541,Sòi tía,Triadica cochinchinensis ,51.0,16.23,0.020695417,14.499932,108.576035,A59,A,59,14.4991,108.5754,114.716052896538,68.4506867757454,92.05583236324627
S0542,Sòi tía,Triadica cochinchinensis ,87.0,27.69,0.060224379,14.4992483,108.5756889,A59,A,59,14.4991,108.5754,35.200742401522504,31.14246307345597,16.40851179530842
S0543,Cám,Parinari annamensis ,49.5,15.75,0.019495942,14.499633,108.576149,A6,A,6,14.4991,108.5754,99.98367043229861,80.73957976689827,58.97333814681999
S0544,Sống rắn,Albizia corniculata ,58.5,18.62,0.02722987,14.499329,108.576074,A60,A,60,14.4991,108.5754,76.94629669935601,72.65494120565805,25.337562908608607
S0545,Sp,Sp,33.5,10.66,0.008929424,14.499386,108.576392,A61,A,61,14.4991,108.5754,111.51816395871748,106.93424814347193,31.644390762246697
S0546,Sp,Sp,31.0,9.87,0.007646404,14.499604,108.57638,A61,A,61,14.4991,108.5754,119.4556051014806,105.64058539809791,55.764758646550796
S0547,Sp,Sp,41.0,13.05,0.013375239,14.499815,108.576362,A61,A,61,14.4991,108.5754,130.43086601803725,103.70014997574592,79.11061689320208
S0548,Sp,Sp,34.5,10.98,0.009470481,14.499273,108.576332,A61,A,61,14.4991,108.5754,102.27374485014575,100.46650179535223,19.141601361359527
S0549,Sp,Sp,37.0,11.78,0.010892743,14.499233,108.575871,A61,A,61,14.4991,108.5754,52.86182275436415,50.77224338613914,14.71569252371297
S0550,Sp,Sp,39.0,12.41,0.012102164,14.499274,108.575701,A61,A,61,14.4991,108.5754,37.72845973974391,32.4467992534957,19.25206203337263
S0551,Sp,Sp,46.8,14.89,0.017427116,14.499436,108.576249,A61,A,61,14.4991,108.5754,98.7819731570409,91.51931080064824,37.17652446602152
S0552,Sp,Sp,40.4,12.86,0.012986633,14.499932,108.576245,A61,A,61,14.4991,108.5754,129.50405106338465,91.08792177170542,92.05590556362701
S0553,Sp,Sp,55.7,17.73,0.02468563,14.500027,108.576239,A61,A,61,14.4991,108.5754,136.74647518022675,90.44110509160497,102.56707553608828
S0554,Sp,Sp,40.2,12.79,0.01285837,14.499833,108.576201,A61,A,61,14.4991,108.5754,118.46097451503906,86.34492039889112,81.10214056584381
S0555,Sp,Sp,32.0,10.18,0.008147677,14.499934,108.576194,A61,A,61,14.4991,108.5754,125.86015018753181,85.59030679045259,92.27717371454476
S0556,Sp,Sp,38.0,12.09,0.011489497,14.500117,108.576191,A61,A,61,14.4991,108.5754,141.18184438787583,85.26684773303033,112.52500994194403
S0557,Sp,Sp,40.5,12.89,0.013051003,14.499942,108.576178,A61,A,61,14.4991,108.5754,125.35011053637983,83.86556208203612,93.16231914323939
S0558,Sp,Sp,48.0,15.28,0.018332272,14.500104,108.576169,A61,A,61,14.4991,108.5754,138.60691207095624,82.89533467797729,111.08663088991369
S0559,Sp,Sp,44.8,14.26,0.015969446,14.500104,108.576168,A61,A,61,14.4991,108.5754,138.5424700117057,82.78753840397903,111.08663052750347
S0560,Sp,Sp,37.4,11.9,0.011129535,14.499633,108.576149,A61,A,61,14.4991,108.5754,99.98367043229861,80.73957976689827,58.97333814681999
S0561,Sp,Sp,46.5,14.8,0.017204408,14.499875,108.576142,A61,A,61,14.4991,108.5754,117.26255195812466,79.9849174372914,85.74916369435661
S0562,Sp,Sp,35.5,11.3,0.010027451,14.49983,108.57612,A61,A,61,14.4991,108.5754,112.0163549027403,77.61341263942657,80.7701797952609
S0563,Sp,Sp,49.5,15.75,0.019495942,14.499725,108.576116,A61,A,61,14.4991,108.5754,103.63001164485897,77.1822633624554,69.15256709452063
S0564,Sp,Sp,50.6,16.1,0.020372056,14.500061,108.57611,A61,A,61,14.4991,108.5754,131.00955061501887,76.53536927598994,106.32892175761516
S0565,Sp,Sp,53.5,17.03,0.022774109,14.500061,108.57611,A61,A,61,14.4991,108.5754,131.00955061501887,76.53536927598994,106.32892175761516
S0566,Sp,Sp,50.5,16.07,0.020291614,14.499243,108.576054,A61,A,61,14.4991,108.5754,72.25271884153939,70.49903542395428,15.822180136965347
S0567,Sp,Sp,40.5,12.89,0.013051003,14.499242,108.576051,A61,A,61,14.4991,108.5754,71.91295840521185,70.17564566882079,15.711535302249903
S0568,Sp,Sp,57.5,18.3,0.026306891,14.499816,108.576045,A61,A,61,14.4991,108.5754,105.40506346430183,69.52868652104416,79.22114083104249
S0569,Sp,Sp,37.8,12.03,0.011368873,14.5000871,108.5760199,A61,A,61,14.4991,108.5754,128.03745364809504,66.82291529648991,109.21669985842925
S0570,Sp,Sp,37.1,11.81,0.010951703,14.499528,108.576003,A61,A,61,14.4991,108.5754,80.42221226078507,65.00132113237727,47.35568050365588
S0571,Sp,Sp,38.0,12.09,0.011489497,14.5000048,108.5759791,A61,A,61,14.4991,108.5754,117.9788663119775,62.424850028137094,100.11069371063239
S0572,Sp,Sp,86.4,27.5,0.059396563,14.49937,108.575946,A61,A,61,14.4991,108.5754,66.00449343550939,58.85695935086522,29.873926585716873
S0573,Sp,Sp,55.8,17.76,0.024774348,14.5000139,108.5759451,A61,A,61,14.4991,108.5754,116.95071041664514,58.7597726840744,101.11754437818342
S0574,Sp,Sp,71.4,22.72,0.040563017,14.5001253,108.5759279,A61,A,61,14.4991,108.5754,126.91583377037323,56.905647588956995,113.4432727582841
S0575,Sp,Sp,42.0,13.37,0.014035646,14.499982,108.575898,A61,A,61,14.4991,108.5754,111.37879002910157,53.682573809147165,97.58799176933687
S0576,Sp,Sp,73.5,23.39,0.042984166,14.499878,108.575884,A61,A,61,14.4991,108.5754,100.65789089502657,52.173449485888156,86.08102095223168
S0577,Sp,Sp,52.5,16.71,0.021930697,14.4995047,108.57587,A61,A,61,14.4991,108.5754,67.61595429249556,50.664384949224484,44.77764366959972
S0578,Sp,Sp,55.5,17.66,0.024508673,14.4995636,108.5758284,A61,A,61,14.4991,108.5754,69.01976336213737,46.180035699826085,51.29456147905183
S0579,Sp,Sp,69.5,22.12,0.038432925,14.4997186,108.5757858,A61,A,61,14.4991,108.5754,80.08858694031056,41.587874385901685,68.44436033858558
S0580,Sp,Sp,48.0,15.28,0.018332272,14.4997186,108.5757858,A61,A,61,14.4991,108.5754,80.08858694031056,41.587874385901685,68.44436033858558
S0581,Sp,Sp,36.8,11.71,0.010775302,14.4994232,108.5757195,A61,A,61,14.4991,108.5754,49.64847294901849,34.441014699573266,35.76013664170201
S0582,Sp,Sp,170.0,54.11,0.229949077,14.5000541,108.5756745,A61,A,61,14.4991,108.5754,109.63403684786473,29.59008382651722,105.56537772725794
S0583,Sp,Sp,58.0,18.46,0.026766391,14.4993727,108.5756407,A61,A,61,14.4991,108.5754,39.79465873999202,25.94664824889915,30.1726085859397
S0584,Sp,Sp,96.0,30.55,0.07332909,14.4994259,108.575599,A61,A,61,14.4991,108.5754,41.957231700080875,21.45152376229038,36.058860495170435
S0585,Sp,Sp,182.0,57.92,0.263558243,14.4998166,108.5755733,A61,A,61,14.4991,108.5754,81.4584663114639,18.681118359487105,79.28743627243053
S0586,Sụ,Alseodaphne Sp,78.0,24.82,0.048408657,14.49942,108.575997,A62,A,62,14.4991,108.5754,73.45138209959899,64.35457299049732,35.4061360155559
S0587,Sú hương,Lasianthus Sp 1,43.4,13.81,0.014986951,14.5001193,108.5757687,A63,A,63,14.4991,108.5754,119.57763809098455,39.74448348291203,112.77937561493685
S0588,Sú hương,Lasianthus Sp 1,40.0,12.73,0.012730745,14.499794,108.576102,A63,A,63,14.4991,108.5754,107.80843534778882,75.6730895425801,76.78699272154768
S0589,Sú hương,Lasianthus Sp 1,53.0,16.87,0.022350414,14.5000605,108.5760051,A63,A,63,14.4991,108.5754,124.69443786676678,65.22753810283498,106.27356730604356
S0590,Sụ thon,Lasianthus Sp 2,46.0,14.64,0.01683641,14.499218,108.57611,A64,A,64,14.4991,108.5754,77.64128284626612,76.5356586603337,13.056100315285033
S0591,Súm,Eurya Sp,40.4,12.86,0.012986633,14.499556,108.576445,A65,A,65,14.4991,108.5754,123.43025201797957,112.6473831718412,50.45388169168292
S0592,Súm,Eurya Sp,32.0,10.18,0.008147677,14.499569,108.576417,A65,A,65,14.4991,108.5754,121.29030573768746,109.62907368936358,51.892238995381476
S0593,Súm,Eurya Sp,42.0,13.37,0.014035646,14.499928,108.576379,A65,A,65,14.4991,108.5754,139.7503127745267,105.53263552062552,91.61338745319293
S0594,Súm,Eurya Sp,32.0,10.18,0.008147677,14.499371,108.5762,A65,A,65,14.4991,108.5754,91.30143302549382,86.2373026924597,29.984651020777523
S0595,Súm,Eurya Sp,37.5,11.94,0.011189131,14.499429,108.576175,A65,A,65,14.4991,108.5754,91.12865398716905,83.54236525092635,36.40198876152227
S0596,Súm,Eurya Sp,46.6,14.83,0.017278485,14.499751,108.576174,A65,A,65,14.4991,108.5754,110.22491286848923,83.43444814980825,72.02932929580146
S0597,Súm,Eurya Sp,33.0,10.5,0.008664863,14.49957,108.576166,A65,A,65,14.4991,108.5754,97.58303014238099,82.5721436274395,52.00277750792105
S0598,Súm,Eurya Sp,42.3,13.46,0.014236871,14.5001669,108.576048,A65,A,65,14.4991,108.5754,137.16478131755193,69.85196582165723,118.04609313629092
S0599,Súm,Eurya Sp,45.7,14.54,0.016617521,14.4999817,108.575959,A65,A,65,14.4991,108.5754,114.66466917546222,60.25815020058545,97.55481377934089
S0600,Súm,Eurya Sp,43.0,13.69,0.014711967,14.4999608,108.5758943,A65,A,65,14.4991,108.5754,109.13413506447783,53.28373244461523,95.24233981293376
S0601,Súm,Eurya Sp,45.0,14.32,0.016112349,14.499497,108.5758462,A65,A,65,14.4991,108.5754,65.13802799133505,48.098828394838215,43.92568038908281
S0602,Súm,Eurya Sp,71.8,22.85,0.041018778,14.5001107,108.5758017,A65,A,65,14.4991,108.5754,119.9187610663776,43.30176195004015,111.82784388387812
S0603,Súm,Eurya Sp,171.0,54.42,0.232662317,14.5000947,108.575683,A65,A,65,14.4991,108.5754,114.2072473476618,30.506346804186133,110.05752201186762
S0604,Sung rừng,Ficus hispida,28.8,9.17,0.006599618,14.5001089,108.575702,A66,A,66,14.4991,108.5754,116.27877435669453,32.55447402251343,111.62866830260307
S0605,Thẩu tấu,Aporosa dioica,35.0,11.14,0.009746976,14.499292,108.575839,A67,A,67,14.4991,108.5754,51.87229697305339,47.3227366204932,21.243676518156533
S0606,Thị rừng,Diospyros Sp,78.5,24.98,0.04903127,14.499626,108.576217,A68,A,68,14.4991,108.5754,105.56224107168292,88.06974464647305,58.19885581333306
S0607,Thị rừng,Diospyros Sp,41.4,13.18,0.013637492,14.4993857,108.5756848,A68,A,68,14.4991,108.5754,44.06556139499028,30.700477735025636,31.61098492449821
S0608,Thị rừng,Diospyros Sp,53.0,16.87,0.022350414,14.4994887,108.5756023,A68,A,68,14.4991,108.5754,48.22015898344521,21.80724640630112,43.00729864294663
S0609,Thị rừng,Diospyros Sp,123.4,39.27,0.121161362,14.4994024,108.5755867,A68,A,68,14.4991,108.5754,39.04519597064337,20.12562768137599,33.45872739385911
S0610,Chắp tay,Exbucklandia tonkinensis ,33.5,10.66,0.008929424,14.500001,108.576347,A7,A,7,14.4991,108.5754,142.68543997000086,102.08311860521957,99.69037905066563
S0611,Chắp tay,Exbucklandia tonkinensis ,32.5,10.34,0.008404281,14.499759,108.576065,A7,A,7,14.4991,108.5754,102.25068568809512,71.68463311292783,72.91444369362321
S0612,Chắp tay,Exbucklandia tonkinensis ,43.0,13.69,0.014711967,14.499534,108.576038,A7,A,7,14.4991,108.5754,83.87948487748325,68.7741986167591,48.01955422465429
S0613,Chắp tay,Exbucklandia tonkinensis ,37.8,12.03,0.011368873,14.5000233,108.5758191,A7,A,7,14.4991,108.5754,111.70125083051248,45.177434771392086,102.15756861132552
S0614,Chắp tay,Exbucklandia tonkinensis ,40.8,12.99,0.013245067,14.499435,108.5757502,A7,A,7,14.4991,108.5754,52.90519230777233,37.75036841737644,37.06573967256987
S0615,Chắp tay,Exbucklandia tonkinensis ,129.4,41.18,0.133230108,14.4999882,108.5755616,A7,A,7,14.4991,108.5754,99.80590229985259,17.419886920400035,98.2739318108734
S0616,Trâm,Syzygium cinereum ,37.5,11.94,0.011189131,14.499358,108.575829,A70,A,70,14.4991,108.5754,54.345758445253004,46.244756265185245,28.546172755089216
S0617,Trâm,Syzygium cinereum ,31.5,10.03,0.007895051,14.499166,108.575554,A70,A,70,14.4991,108.5754,18.13586694097729,16.60069603129739,7.30250374716098
S0618,Trâm,Syzygium cinereum ,50.0,15.91,0.019891789,14.4995613,108.5758284,A70,A,70,14.4991,108.5754,68.83084741475004,46.18003617567112,51.040080472568896
S0619,Trâm,Syzygium cinereum ,52.0,16.55,0.021514959,14.4994539,108.5757872,A70,A,70,14.4991,108.5754,57.23106461258498,41.73883898299071,39.156916081860324
S0620,Trám cạnh,Canarium Sp,112.0,35.65,0.099809039,14.49978,108.576388,A71,A,71,14.4991,108.5754,130.3979773512207,106.50287344949659,75.23809171084807
S0621,Trâm đỏ,Syzygium zeylanicum,38.4,12.22,0.011732654,14.499408,108.576458,A72,A,72,14.4991,108.5754,119.03143348981483,114.04881388406419,34.07858873659971
S0622,Trâm đỏ,Syzygium zeylanicum,71.0,22.6,0.040109803,14.500005,108.576413,A72,A,72,14.4991,108.5754,148.1578439861358,109.19767401488353,100.1329851964845
S0623,Trâm đỏ,Syzygium zeylanicum,39.2,12.48,0.012226607,14.499676,108.576386,A72,A,72,14.4991,108.5754,123.93003124388956,106.28733016860072,63.73112339934313
S0624,Trâm đỏ,Syzygium zeylanicum,47.0,14.96,0.017576384,14.499766,108.576378,A72,A,72,14.4991,108.5754,128.62539496812795,105.42491576432042,73.68907223457805
S0625,Trâm đỏ,Syzygium zeylanicum,46.8,14.89,0.017427116,14.499708,108.576376,A72,A,72,14.4991,108.5754,124.87790936455082,105.20935025829131,67.27172411562786
S0626,Trâm đỏ,Syzygium zeylanicum,55.3,17.6,0.024332352,14.499464,108.576302,A72,A,72,14.4991,108.5754,105.24354643992633,97.232518227827,40.274575929837184
S0627,Trâm đỏ,Syzygium zeylanicum,56.0,17.82,0.02495226,14.499374,108.575801,A72,A,72,14.4991,108.5754,52.79786076593818,43.22644739277474,30.316469901013747
S0628,Trâm đỏ,Syzygium zeylanicum,111.0,35.33,0.098034691,14.49941,108.575743,A72,A,72,14.4991,108.5754,50.43371446108587,36.97423706158616,34.29964064033282
S0629,Trâm đỏ,Syzygium zeylanicum,65.0,20.69,0.033617123,14.500037,108.576247,A72,A,72,14.4991,108.5754,138.1467416261452,91.30347148560618,103.67351791367948
S0630,Trâm đỏ,Syzygium zeylanicum,41.4,13.18,0.013637492,14.499919,108.57623,A72,A,72,14.4991,108.5754,127.34438763311813,89.47098163133477,90.6175286993593
S0631,Trâm đỏ,Syzygium zeylanicum,64.5,20.53,0.033101926,14.49933,108.576187,A72,A,72,14.4991,108.5754,88.57061408377767,84.83596212532024,25.448245704737793
S0632,Trâm đỏ,Syzygium zeylanicum,101.3,32.24,0.081649348,14.499964,108.576166,A72,A,72,14.4991,108.5754,126.3203150160744,82.57199770758893,95.59648100394803
S0633,Trâm đỏ,Syzygium zeylanicum,33.0,10.5,0.008664863,14.499376,108.576154,A72,A,72,14.4991,108.5754,86.82615059565548,81.27865596457599,30.537853753195233
S0634,Trâm đỏ,Syzygium zeylanicum,72.5,23.07,0.041822486,14.49942,108.576068,A72,A,72,14.4991,108.5754,80.24192812056059,72.00813192299397,35.406157168858485
S0635,Trâm đỏ,Syzygium zeylanicum,50.0,15.91,0.019891789,14.499222,108.576057,A72,A,72,14.4991,108.5754,72.097369508814,70.82243216637686,13.498658901143148
S0636,Trâm đỏ,Syzygium zeylanicum,78.8,25.08,0.049406747,14.5001813,108.5760568,A72,A,72,14.4991,108.5754,139.01905950440815,70.8005681925185,119.63936830787227
S0637,Trâm đỏ,Syzygium zeylanicum,41.0,13.05,0.013375239,14.5000718,108.5760409,A72,A,72,14.4991,108.5754,127.80588132263566,69.08664196156695,107.5238541121452
S0638,Trâm đỏ,Syzygium zeylanicum,82.0,26.1,0.053500955,14.499931,108.576034,A72,A,72,14.4991,108.5754,114.56294486320294,68.34289072529327,91.94518814511122
S0639,Trâm đỏ,Syzygium zeylanicum,51.5,16.39,0.021103199,14.5000877,108.5760211,A72,A,72,14.4991,108.5754,128.16161497963412,66.95227065476926,109.28308656127213
S0640,Trâm đỏ,Syzygium zeylanicum,41.8,13.3,0.013902292,14.499934,108.576021,A72,A,72,14.4991,108.5754,114.00103309839508,66.9415371742886,92.27711605942565
S0641,Trâm đỏ,Syzygium zeylanicum,162.4,51.69,0.209848504,14.499935,108.576015,A72,A,72,14.4991,108.5754,113.71232522313488,66.29475874034804,92.38775823241436
S0642,Trâm đỏ,Syzygium zeylanicum,186.0,59.2,0.275270528,14.500049,108.576007,A72,A,72,14.4991,108.5754,123.71999510843155,65.4323544385095,105.00116276624556
S0643,Trâm đỏ,Syzygium zeylanicum,137.6,43.79,0.150650541,14.499528,108.576003,A72,A,72,14.4991,108.5754,80.42221226078507,65.00132113237727,47.35568050365588
S0644,Trâm đỏ,Syzygium zeylanicum,85.7,27.28,0.058438017,14.499707,108.57597,A72,A,72,14.4991,108.5754,91.02721680500159,61.443985570407506,67.16093236762215
