Point	Longitude	Latitude	radius_m	gr	Lr	distance	d2x	d2y
S0726	108.576335	14.499997	40.0	0.5326301076490654	-8.756349051941683	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	41.0	0.1889596834231721	-9.386588832820404	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	42.0	0.18446064334166798	-10.264292781702412	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	43.0	0.22521357617296672	-10.900200098652391	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	44.0	0.17607606864431863	-11.65974879894629	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	45.0	0.3443265342377794	-12.421072120342025	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	46.0	0.42105146849728564	-12.715309466512146	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	47.0	0.4533022192758003	-13.252999955678192	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	48.0	0.44385842304088785	-13.458844241486268	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	49.0	0.27669096501250123	-14.013133475326676	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	50.0	0.46484082122100256	-14.682541565447309	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	51.0	0.0	-14.708830365231996	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	52.0	0.0	-52.0	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	53.0	0.0	-53.0	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	54.0	0.0	-54.0	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	55.0	0.0	-55.0	141.45197678460408	100.78956452864331	99.24779805314886
S0726	108.576335	14.499997	56.0	0.0	-56.0	141.45197678460408	100.78956452864331	99.24779805314886
S0727	108.576326	14.499724	1.0	3.8736735101750215	-1.0	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	2.0	1.9368367550875107	0.783405651418787	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	3.0	2.582449006783348	0.9363300218223682	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	4.0	1.4526275663156332	2.2238842455294927	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	5.0	0.7747347020350044	1.2238842455294927	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	6.0	1.2912245033916738	1.3641991514658471	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	7.0	0.8300728950375046	1.3502169542563625	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	8.0	0.9684183775437553	0.8019015106680474	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	9.0	1.5064285872902863	1.0357117966066838	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	10.0	1.7431530795787602	1.4762754997407903	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	11.0	1.7607606864431917	2.0553297333962792	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	12.0	0.9684183775437554	2.4630000189950625	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	13.0	0.14898744269903952	1.7283983029316943	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	14.0	0.4150364475187523	0.7283983029316943	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	15.0	0.9038571523741714	0.49734679326920705	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	16.0	0.8473660803507856	0.46684990252390435	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	17.0	0.5696578691433859	0.15806477354895776	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	18.0	0.5380102097465311	-0.39619697866390524	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	19.0	0.5096938829177654	-0.7479885526265377	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	20.0	0.6778928642806289	-1.3283472634115263	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	21.0	0.645612251695837	-1.3183498908881575	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	22.0	0.7923423088994359	-1.9285764067866324	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	23.0	0.7578926432951134	-1.6202555160111274	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	24.0	0.5649107202338575	-2.2609069130896664	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	25.0	0.774734702035004	-2.3875055921930013	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	26.0	0.44696232809711783	-2.5466071016397898	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	27.0	0.5738775570629664	-3.3820198690657897	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	28.0	0.8300728950375046	-3.2605494279348726	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	29.0	0.46751232019353717	-3.489665825211077	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	30.0	0.4519285761870854	-4.187757870535467	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	31.0	0.7497432600338751	-4.44800235666149	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	32.0	0.8473660803507862	-4.445689847243422	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	33.0	0.7043042745772766	-4.478579328217982	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	34.0	0.5696578691433853	-4.807395247451716	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	35.0	0.6087201230275033	-5.151299737840262	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	36.0	0.5918112307211838	-5.382537834393339	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	37.0	0.5234693932668947	-5.756349051941683	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	38.0	0.7645408243766493	-6.142466202390121	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	39.0	0.5959497707961572	-5.948889128058703	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	40.0	0.38736735101750186	-6.715309466512146	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	41.0	0.5668790502695155	-7.024204114809081	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	42.0	0.645612251695837	-7.346879099361672	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	43.0	0.765726158988086	-7.463855522622367	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	44.0	0.704304274577277	-7.4959771052530755	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	45.0	0.7747347020350039	-7.7605704039031025	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	46.0	0.8421029369945697	-7.633400803999997	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	47.0	0.5769300972601089	-7.735231351125236	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	48.0	0.6052614859648473	-8.245015505582089	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	49.0	0.9091274564696487	-8.282285644268917	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	50.0	0.6972612318315035	-8.063765385773372	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	51.0	0.0	-8.604428194430376	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	52.0	0.0	-52.0	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	53.0	0.0	-53.0	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	54.0	0.0	-54.0	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	55.0	0.0	-55.0	121.37023897139836	99.81951982341398	69.04200439006252
S0727	108.576326	14.499724	56.0	0.0	-56.0	121.37023897139836	99.81951982341398	69.04200439006252
S0728	108.576277	14.499403	1.0	0.0	1.783405651418787	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	2.0	0.9684183775437554	0.783405651418787	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	3.0	0.6456122516958369	0.9363300218223682	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	4.0	0.48420918877187774	-0.06366997817763176	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	5.0	0.7747347020350043	-0.1789999936683122	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	6.0	0.9684183775437554	-0.4331886971624259	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	7.0	1.3834548250625078	-0.18207640684495008	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	8.0	1.2105229719296944	0.35021695425636246	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	9.0	1.0760204194930618	0.23151218511087102	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	10.0	1.1621020530525066	0.41455031601944015	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	11.0	1.056456411865915	0.4762754997407903	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	12.0	1.6140306292395923	0.4477684910589854	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	13.0	1.6388618696894321	1.4630000189950625	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	14.0	0.9684183775437556	1.497346793269207	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	15.0	1.1621020530525066	1.229904457263494	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	16.0	0.9684183775437553	1.6038030213360948	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	17.0	0.5696578691433848	1.038530285328175	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	18.0	0.6456122516958369	0.6716527365884737	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	19.0	0.8155102126684259	0.28400002532675117	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	20.0	0.5810510265262533	0.263499008773195	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	21.0	0.18446064334166798	-0.5462292205348511	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	22.0	0.3521521372886381	-1.3577112189744724	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	23.0	0.3368411747978277	-1.802214097215188	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	24.0	0.24210459438593923	-2.6202555160111274	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	25.0	0.3098938808140015	-3.2609069130896664	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	26.0	0.2979748853980783	-3.9074025456024586	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	27.0	0.43040816779722463	-4.5594662201909095	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	28.0	0.5533819300250034	-4.879296195743674	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	29.0	0.6010872688202623	-5.2185716895399	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	30.0	0.7101734768654205	-5.417626892683785	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	31.0	0.5623074450254066	-5.489665825211077	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	32.0	0.7263137831578166	-6.038120430707377	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	33.0	0.8216883203401563	-5.7283056273798	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	34.0	0.5126920822290467	-6.02711940011622	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	35.0	0.5533819300250029	-6.478579328217982	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	36.0	0.48420918877187746	-6.675001802918132	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	37.0	0.41877551461351553	-7.2813600526554225	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	38.0	0.5096938829177668	-7.636629050422364	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	39.0	0.7945996943948765	-8.005306413461586	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	40.0	0.6294719454034402	-7.659748798946289	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	41.0	0.23619960427896425	-8.421072120342025	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	42.0	0.27669096501250195	-9.066300194952191	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	43.0	0.1801708609383734	-9.715309466512146	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	44.0	0.4401901716107978	-10.59913218297455	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	45.0	0.7316938852552813	-10.571173500777626	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	46.0	0.505261762196742	-10.682541565447309	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	47.0	0.49451151193723675	-11.246507046754758	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	48.0	0.6052614859648465	-11.39001455175709	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	49.0	0.47432736859286057	-11.656694526823053	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	50.0	0.4648408212210033	-12.141590118379796	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	51.0	0.0	-12.431999949346498	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	52.0	0.0	-52.0	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	53.0	0.0	-53.0	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	54.0	0.0	-54.0	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	55.0	0.0	-55.0	100.30607279675378	94.53762950808488	33.52528667886004
S0728	108.576277	14.499403	56.0	0.0	-56.0	100.30607279675378	94.53762950808488	33.52528667886004
S0729	108.575863	14.499251	1.0	7.747347020350043	-1.0	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	2.0	2.9052551326312663	1.9363300218223682	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	3.0	0.645612251695837	1.8210000063316878	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	4.0	0.48420918877187763	0.8210000063316878	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	5.0	1.1621020530525066	0.5668113028375741	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	6.0	1.2912245033916738	0.8179235931550499	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	7.0	1.3834548250625078	0.8726600436447365	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	8.0	0.7263137831578168	1.231512185110871	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	9.0	0.21520408389861215	0.23151218511087102	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	10.0	0.38736735101750186	-0.3579999873366244	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	11.0	0.7043042745772766	-0.9642882033933162	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	12.0	1.129821440467715	-0.8663773943248518	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	13.0	1.0429120988932747	-0.5522315089410146	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	14.0	0.9684183775437553	-0.6512554347590065	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	15.0	1.1621020530525066	-0.5369999810049375	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	16.0	0.7263137831578166	-0.25467991271052703	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	17.0	0.4557262953147086	-1.0105518646967866	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	18.0	0.6456122516958369	-1.299566091487275	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	19.0	0.7135714360848726	-1.6176372781588846	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	20.0	1.1621020530525061	-1.7479885526265377	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	21.0	1.014533538379172	-1.1225077527910443	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	22.0	0.8803803432215964	-1.5462292205348511	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	23.0	1.010523524393484	-1.2609069130896664	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	24.0	0.7263137831578161	-1.3875055921930013	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	25.0	0.5423142914245032	-1.7123575382886145	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	26.0	0.44696232809711783	-2.2185716895398997	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	27.0	0.7890816409615784	-2.7348320931710184	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	28.0	0.8992456362906308	-2.489665825211077	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	29.0	0.6010872688202616	-2.7414036016554384	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	30.0	0.3228061258479178	-3.1578079715431215	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	31.0	0.1874358150084691	-4.013880977196738	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	32.0	0.48420918877187735	-4.7283056273798	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	33.0	0.7629962974587164	-4.888980878031042	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	34.0	0.9114525906294172	-4.940391860554026	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	35.0	0.8854110880400042	-4.764475390671571	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	36.0	0.6456122516958369	-4.880578772352539	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	37.0	0.4711224539402061	-5.264292781702412	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	38.0	0.4587244946259892	-5.779750144871535	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	39.0	0.347637366297758	-6.184131341245042	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	40.0	0.24210459438593923	-6.948889128058703	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	41.0	0.3779193668463433	-7.59913218297455	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	42.0	0.507266769189586	-8.02420411480908	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	43.0	0.4954698675805268	-8.346879099361672	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	44.0	0.26411410296647836	-8.79239395732781	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	45.0	0.2582449006783344	-9.682541565447309	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	46.0	0.5473669090464713	-10.138326790595684	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	47.0	0.5769300972601089	-10.284357808409403	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	48.0	0.44385842304088785	-10.656694526823053	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	49.0	0.3952728071607171	-11.141590118379796	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	50.0	0.34863061591575173	-11.633400803999997	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	51.0	0.0	-12.231645354130535	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	52.0	0.0	-52.0	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	53.0	0.0	-53.0	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	54.0	0.0	-54.0	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	55.0	0.0	-55.0	52.63200498249667	49.909865795299986	16.707281190328324
S0729	108.575863	14.499251	56.0	0.0	-56.0	52.63200498249667	49.909865795299986	16.707281190328324
S0730	108.575799	14.499359	1.0	3.8736735101750215	-1.0	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	2.0	1.9368367550875107	0.783405651418787	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	3.0	1.291224503391674	0.9363300218223682	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	4.0	0.48420918877187774	0.8210000063316878	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	5.0	0.3873673510175021	-0.1789999936683122	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	6.0	2.2596428809354294	-0.4331886971624259	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	7.0	1.9368367550875112	1.8019015106680474	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	8.0	1.694732160701572	1.231512185110871	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	9.0	1.721632671188898	2.4762754997407903	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	10.0	0.38736735101750186	2.132583953414491	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	11.0	1.0564564118659154	1.1325839534144908	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	12.0	1.7754336921635516	1.9170282570939374	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	13.0	1.3408869842913536	2.2453406196943106	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	14.0	1.5218003075687583	2.229904457263494	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	15.0	1.8077143047483433	2.8224921892072032	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	16.0	1.3315752691226634	3.284000025326751	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	17.0	1.708973607430156	3.0714235932133676	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	18.0	1.7216326711888992	4.092597454397541	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	19.0	1.1213265424190861	3.9525509994815806	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	20.0	0.7747347020350037	3.9437607636290757	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	21.0	0.6456122516958361	3.2651679068289816	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	22.0	1.4086085491545532	3.0506508627690856	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	23.0	1.1789441117923982	3.697489130481987	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	24.0	0.32280612584791896	3.1292824625579456	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	25.0	0.4648408212210033	2.2716943726201997	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	26.0	0.5959497707961566	1.97288059988378	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	27.0	0.5021428624300949	1.3852794616576638	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	28.0	0.5533819300250039	0.926000037990125	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	29.0	0.46751232019353656	0.45679660586338855	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	30.0	0.5164898013566692	-0.15129973784026163	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	31.0	0.6247860500282291	-0.5093187606113787	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	32.0	0.8473660803507862	-0.8805787723525391	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	33.0	0.9390723661030359	-0.7797501448715352	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	34.0	0.7405552298864012	-0.9488891280587026	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	35.0	0.4427055440200021	-1.2529999556781917	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	36.0	0.32280612584791796	-2.0242041148090806	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	37.0	0.6281632719202738	-2.5711735007776255	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	38.0	0.7645408243766493	-2.682541565447309	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	39.0	0.6952747325955169	-2.92293942934365	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	40.0	0.5810510265262523	-3.1790042426707643	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	41.0	0.5196391294137224	-3.6566945268230526	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	42.0	0.3228061258479198	-4.039407989533302	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	43.0	0.45042715234593345	-4.937500176611387	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	44.0	0.7043042745772762	-5.032320880136979	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	45.0	0.7747347020350039	-5.342573896796345	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	46.0	0.5473669090464706	-5.282285644268917	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	47.0	0.12362787798430862	-6.092458441069702	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	48.0	0.28245536011692834	-6.997874403685373	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	49.0	0.4348000878767881	-7.434889804812748	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	50.0	0.38736735101750275	-7.971496331182458	51.68313679478847	43.01085703265567	28.656810818115684
S0730	108.575799	14.499359	51.0	0.0	-8.51315667478272	51.68313679478847	43.01085703265567	28.656810818115684
